aX,aY,aZ,gX,gY,gZ
-0.281,0.188,2.229,-68.909,111.633,-1.770
-0.246,0.191,2.134,-65.552,119.873,-1.343
-0.217,0.145,1.907,-65.430,127.197,-0.916
-0.227,0.274,1.705,-86.060,129.822,3.052
-0.148,0.193,1.761,-83.679,132.629,1.892
-0.085,0.040,2.038,-62.927,136.475,-0.854
-0.081,0.050,1.638,-63.049,143.494,3.601
-0.083,0.101,1.526,-83.618,148.926,11.597
-0.100,0.140,1.513,-76.904,154.602,12.146
-0.125,0.165,1.469,-76.782,158.325,14.038
-0.130,0.133,1.430,-73.730,160.706,15.381
-0.135,0.151,1.374,-73.547,163.452,18.188
-0.163,0.219,1.311,-69.641,167.236,21.057
-0.163,0.271,1.155,-65.063,171.692,23.499
-0.179,0.334,0.994,-57.983,175.354,25.330
-0.184,0.402,0.834,-53.894,176.331,27.039
-0.174,0.471,0.662,-49.255,176.147,27.344
-0.146,0.494,0.525,-44.617,173.645,26.611
-0.128,0.481,0.452,-43.945,169.006,25.940
-0.146,0.475,0.384,-46.692,163.818,25.818
-0.186,0.503,0.304,-51.208,158.752,26.367
-0.229,0.548,0.208,-55.786,153.381,26.550
-0.266,0.605,0.124,-57.617,147.522,25.574
-0.293,0.656,0.116,-55.481,140.137,22.949
-0.288,0.719,0.205,-52.917,132.202,20.020
-0.281,0.815,0.376,-50.354,126.221,16.296
-0.292,0.931,0.554,-46.265,124.756,10.315
-0.349,0.993,0.660,-35.950,128.662,1.343
-0.466,0.996,0.649,-26.184,136.108,-9.216
-0.587,1.010,0.548,-18.616,144.470,-20.264
-0.693,1.072,0.396,-8.911,151.855,-31.433
-0.802,1.158,0.248,5.005,156.555,-43.701
-0.871,1.266,0.113,23.682,158.752,-58.044
-0.905,1.379,-0.030,43.518,159.302,-74.097
-1.023,1.383,-0.208,60.913,157.715,-91.187
-1.086,1.441,-0.453,63.782,152.710,-107.117
-1.130,1.473,-0.699,53.345,142.273,-122.681
-1.174,1.473,-0.942,38.330,126.526,-139.099
-1.189,1.440,-1.151,31.006,106.140,-158.691
-1.203,1.400,-1.275,31.738,80.750,-180.054
-1.235,1.320,-1.294,35.034,52.795,-203.064
-1.288,1.146,-1.253,35.400,25.024,-225.891
-1.362,0.933,-1.178,29.602,-0.854,-246.643
-1.399,0.656,-1.182,19.836,-24.536,-264.343
-1.454,0.321,-1.179,9.521,-48.584,-279.907
-1.446,-0.059,-1.136,0.000,-74.585,-291.443
-1.479,-0.423,-0.984,-12.512,-101.868,-297.546
-1.420,-0.774,-0.811,-27.527,-127.991,-297.241
-1.334,-1.026,-0.575,-44.678,-152.527,-290.283
-1.266,-1.362,-0.312,-59.265,-174.805,-280.151
-1.148,-1.675,0.004,-75.073,-193.481,-264.893
-0.951,-1.968,0.243,-86.121,-206.848,-243.408
-0.760,-2.187,0.431,-88.501,-214.233,-217.041
-0.559,-2.320,0.635,-87.646,-218.994,-185.547
-0.391,-2.385,0.866,-85.205,-220.886,-150.818
-0.270,-2.306,1.008,-85.815,-217.957,-114.014
-0.198,-2.060,1.068,-91.919,-211.853,-77.332
-0.170,-1.771,1.011,-92.651,-204.407,-45.837
-0.167,-1.503,0.913,-88.318,-198.486,-21.240
-0.169,-1.352,0.906,-76.050,-195.740,-3.601
-0.144,-1.256,0.979,-63.049,-194.641,10.559
-0.097,-1.156,1.031,-55.725,-192.261,24.902
-0.089,-1.070,1.090,-53.528,-188.721,38.696
-0.081,-1.004,1.141,-56.946,-184.875,52.429
-0.095,-0.946,1.198,-60.364,-180.969,65.674
-0.124,-0.871,1.293,-65.491,-177.246,78.918
-0.133,-0.788,1.332,-74.280,-171.875,92.285
-0.183,-0.672,1.304,-79.224,-164.673,104.492
-0.223,-0.570,1.227,-73.853,-157.532,113.892
-0.287,-0.496,1.159,-60.547,-152.588,120.361
-0.345,-0.495,1.141,-41.443,-150.269,123.962
-0.401,-0.557,1.270,-19.348,-151.306,126.587
-0.439,-0.651,1.536,-4.333,-154.358,131.592
-0.488,-0.686,1.872,-5.066,-156.311,141.541
-0.516,-0.623,2.192,-23.254,-154.846,156.738
-0.545,-0.392,2.522,-51.147,-148.743,174.683
-0.574,-0.078,2.777,-74.463,-137.390,190.796
-0.601,0.244,2.963,-88.562,-121.399,201.538
-0.603,0.522,3.157,-92.896,-102.966,206.299
-0.576,0.737,3.327,-89.111,-82.947,205.505
-0.567,0.846,3.500,-75.439,-60.303,200.012
-0.533,0.893,3.709,-65.125,-37.720,193.726
-0.511,0.889,3.891,-60.852,-13.489,188.171
-0.498,0.878,3.974,-62.622,13.428,184.692
-0.563,0.887,3.922,-73.364,42.847,184.082
-0.705,0.944,3.629,-90.210,73.181,184.875
-0.840,1.070,3.234,-96.619,101.135,183.960
-0.962,1.174,2.765,-84.167,124.329,179.077
-1.038,1.304,2.391,-66.406,140.259,172.241
-1.077,1.410,2.206,-49.683,148.376,164.001
-1.032,1.500,2.126,-32.471,153.809,154.419
-0.984,1.520,2.213,-23.376,156.982,144.165
-0.965,1.511,2.318,-31.433,161.621,135.193
-0.966,1.545,2.266,-44.189,170.532,127.197
-0.999,1.612,2.102,-53.223,181.152,119.507
-1.022,1.787,1.933,-57.922,190.125,109.497
-0.985,1.856,1.669,-56.519,198.059,94.238
-0.936,1.846,1.493,-48.340,201.965,75.439
-0.873,1.799,1.497,-39.856,201.965,55.603
-0.811,1.678,1.562,-31.738,202.576,36.743
-0.766,1.512,1.587,-29.968,206.055,20.935
-0.763,1.365,1.549,-37.292,210.937,9.216
-0.757,1.269,1.451,-46.326,216.003,0.488
-0.770,1.177,1.294,-46.448,221.191,-8.179
-0.791,1.073,1.171,-41.138,224.487,-17.517
-0.781,0.969,1.084,-36.804,226.013,-25.696
-0.783,0.887,1.011,-28.687,227.539,-32.593
-0.769,0.820,0.975,-17.517,229.309,-38.696
-0.763,0.758,0.975,-3.662,231.506,-43.945

-0.970,1.443,-0.732,50.171,232.544,-113.525
-1.017,1.410,-1.083,15.991,218.018,-126.648
-1.042,1.317,-1.404,-6.775,197.449,-143.372
-1.065,1.126,-1.698,-13.489,171.692,-163.696
-1.046,0.906,-1.923,-13.855,141.052,-183.350
-1.061,0.676,-1.987,-13.916,105.713,-200.073
-1.069,0.465,-1.941,-15.137,69.031,-213.318
-1.072,0.244,-1.886,-16.785,34.607,-223.694
-1.055,-0.016,-1.862,-19.531,2.930,-231.934
-1.063,-0.276,-1.827,-27.527,-28.137,-235.901
-1.087,-0.544,-1.747,-35.217,-60.120,-235.596
-1.094,-0.722,-1.604,-46.082,-91.919,-229.919
-1.089,-0.830,-1.555,-54.260,-119.446,-220.886
-1.072,-0.950,-1.626,-53.894,-143.555,-211.426
-1.112,-1.042,-1.606,-54.504,-170.715,-201.050
-1.144,-1.143,-1.627,-62.317,-199.036,-188.293
-1.178,-1.369,-1.670,-82.458,-228.394,-173.279
-1.247,-1.550,-1.496,-109.009,-263.489,-154.053
-1.325,-1.686,-1.145,-127.869,-297.546,-130.859
-1.369,-1.703,-0.825,-150.879,-325.317,-101.013
-1.431,-1.501,-0.577,-173.462,-346.802,-67.627
-1.483,-1.175,-0.405,-183.716,-363.403,-36.804
-1.522,-0.851,-0.173,-176.758,-378.296,-13.245
-1.521,-0.564,0.380,-159.119,-394.287,1.404
-1.493,-0.335,1.112,-138.550,-405.212,10.010
-1.257,-0.135,1.913,-120.117,-404.175,14.221
-1.051,-0.079,2.697,-99.731,-389.343,14.526
-0.830,0.010,3.391,-93.811,-362.671,15.991
-0.553,0.032,3.662,-99.060,-321.472,18.005
-0.423,-0.010,3.644,-100.037,-274.231,19.165
-0.367,-0.143,3.323,-97.656,-229.248,21.179
-0.443,-0.388,2.721,-86.243,-187.927,23.254
-0.564,-0.641,2.047,-61.890,-157.593,27.283
-0.708,-0.863,1.594,-30.090,-142.273,34.363
-0.806,-0.950,1.435,-3.357,-139.648,46.204
-0.837,-0.799,1.664,12.451,-144.775,62.744
-0.816,-0.416,2.108,11.841,-149.231,81.360
-0.740,-0.015,2.391,0.671,-144.470,95.459
-0.686,0.363,2.697,-9.583,-135.437,103.149
-0.617,0.690,2.877,-17.334,-121.765,104.126
-0.555,0.923,2.879,-22.278,-102.722,98.450
-0.505,1.048,2.772,-23.376,-83.435,88.135
-0.496,1.061,2.578,-21.851,-65.491,75.012
-0.483,0.968,2.340,-20.874,-50.476,61.340
-0.506,0.771,2.141,-25.757,-40.527,49.805
-0.493,0.601,1.900,-35.522,-33.630,42.053
-0.499,0.428,1.694,-42.358,-29.358,36.682
-0.483,0.304,1.593,-46.570,-28.687,34.180
-0.462,0.232,1.560,-46.021,-28.503,33.264
-0.434,0.219,1.595,-41.260,-27.832,33.325
-0.421,0.211,1.671,-34.302,-25.757,32.898
-0.409,0.234,1.719,-26.367,-21.545,32.166
-0.404,0.252,1.709,-17.578,-15.686,30.884
-0.403,0.259,1.709,-12.085,-10.071,29.480
-0.409,0.271,1.671,-10.742,-4.578,28.687
-0.417,0.314,1.600,-12.146,0.671,28.320
-0.424,0.361,1.499,-11.780,5.676,27.100
-0.426,0.372,1.380,-7.690,10.193,24.109
-0.420,0.292,1.268,-1.343,13.184,20.020
-0.426,0.164,1.214,2.014,14.038,17.151
-0.436,0.095,1.187,0.000,14.038,17.578
-0.445,0.102,1.085,-3.845,14.709,20.264
-0.463,0.179,0.996,-6.042,14.404,22.705
-0.469,0.272,0.972,-4.272,12.634,23.621
-0.469,0.346,1.001,0.366,10.315,22.278
-0.463,0.427,1.063,3.967,8.545,19.653
-0.453,0.505,1.127,5.859,7.996,16.235
-0.439,0.561,1.155,6.348,9.033,11.658
-0.427,0.532,1.122,6.531,11.108,5.310
-0.424,0.405,1.063,6.165,12.878,-0.488
-0.423,0.268,1.017,2.991,13.611,-3.845
-0.426,0.164,0.962,-1.465,13.550,-5.005
-0.419,0.090,0.907,-4.272,13.062,-4.639
-0.412,0.043,0.906,-6.226,11.414,-3.174
-0.395,0.028,0.925,-6.714,10.071,-1.526
-0.382,0.061,0.948,-6.287,9.460,-0.061
-0.376,0.107,0.959,-5.066,9.460,1.221
-0.364,0.111,0.931,-2.502,10.315,0.732
-0.368,0.079,0.911,-0.488,10.986,0.366
-0.367,0.084,0.892,0.732,10.925,1.160
-0.368,0.121,0.874,1.465,10.864,2.075
-0.362,0.160,0.865,2.136,10.681,2.258
-0.357,0.178,0.871,2.075,9.644,1.465
-0.361,0.188,0.859,1.282,9.094,0.305
-0.363,0.190,0.844,0.977,8.545,-0.793
-0.362,0.169,0.842,0.854,7.568,-1.465
-0.363,0.164,0.859,-1.465,6.287,-1.709
-0.361,0.159,0.858,-4.028,5.249,-2.075
-0.356,0.128,0.829,-3.601,4.822,-2.991
-0.356,0.083,0.823,-1.892,3.784,-3.662
-0.357,0.065,0.843,-1.587,2.197,-2.930
-0.356,0.086,0.886,-3.052,0.793,-1.648
-0.357,0.124,0.931,-4.822,0.000,-1.038
-0.349,0.120,0.920,-4.211,0.305,-1.038
-0.345,0.093,0.928,-1.953,0.061,-1.160
-0.345,0.090,0.955,-1.587,-0.122,-0.610
-0.346,0.138,0.976,-3.784,0.061,0.916
-0.347,0.228,0.995,-6.348,0.122,2.197
-0.340,0.285,1.001,-7.751,0.732,1.709
-0.348,0.282,0.981,-6.714,1.953,-0.427
-0.353,0.264,0.978,-5.981,2.502,-1.770
-0.353,0.247,0.999,-7.690,2.563,-3.235
-0.357,0.249,1.010,-9.521,2.686,-4.456
-0.364,0.232,0.980,-9.033,3.540,-5.859
-0.368,0.191,0.965,-7.690,3.723,-7.385
-0.373,0.153,0.987,-7.507,3.113,-7.629
-0.384,0.168,0.997,-8.545,3.296,-6.836
-0.376,0.191,0.942,-9.705,4.028,-6.287
-0.374,0.147,0.911,-8.545,3.479,-6.836
-0.371,0.093,0.956,-7.385,2.014,-7.019
-0.362,0.083,1.000,-7.751,1.160,-5.615
-0.350,0.133,1.023,-7.690,1.526,-3.845
-0.340,0.192,1.030,-7.385,2.197,-2.563
-0.333,0.219,1.038,-6.714,3.113,-2.686
-0.336,0.231,1.051,-5.554,4.333,-3.601
-0.331,0.244,1.055,-5.310,5.676,-4.089
-0.338,0.226,1.043,-5.920,6.897,-4.883
-0.343,0.192,1.022,-6.714,8.057,-5.432
-0.347,0.183,1.003,-6.531,8.850,-5.493

-0.470,1.447,1.285,16.418,106.567,111.816
-0.571,1.696,1.556,36.926,112.915,105.225
-0.715,1.983,1.570,28.870,123.840,100.220
-0.891,2.258,1.381,12.939,136.108,92.896
-1.039,2.474,1.188,4.089,143.982,80.139
-1.072,2.703,0.985,2.441,147.949,61.646
-1.070,2.897,0.880,6.531,147.949,37.842
-1.015,3.052,0.902,13.489,145.691,9.583
-0.961,3.055,0.966,26.123,144.775,-23.254
-0.970,2.870,0.999,37.476,146.729,-58.228
-1.028,2.584,0.935,38.025,150.269,-90.698
-1.166,2.282,0.734,24.780,153.748,-117.249
-1.282,2.002,0.378,4.944,154.907,-138.794
-1.373,1.745,0.018,-5.432,150.696,-159.485
-1.382,1.543,-0.234,-0.427,140.015,-179.871
-1.419,1.380,-0.299,10.986,125.549,-199.463
-1.400,1.324,-0.232,21.667,110.718,-216.980
-1.415,1.342,-0.182,28.687,99.548,-233.582
-1.425,1.231,-0.332,36.011,94.055,-252.869
-1.468,0.930,-0.525,40.649,87.646,-273.926
-1.473,0.448,-0.810,40.771,78.308,-293.213
-1.448,-0.043,-1.071,28.931,63.049,-304.443
-1.422,-0.460,-1.228,7.629,41.382,-306.458
-1.338,-0.803,-1.318,-17.151,15.869,-301.758
-1.257,-1.014,-1.369,-34.912,-10.010,-292.908
-1.189,-1.237,-1.402,-38.574,-35.706,-283.936
-1.132,-1.469,-1.316,-32.837,-62.683,-274.902
-1.051,-1.708,-1.223,-25.330,-87.708,-263.245
-0.949,-1.958,-1.117,-16.663,-110.413,-249.573
-0.876,-2.164,-0.947,-10.132,-132.263,-231.750
-0.791,-2.269,-0.672,-6.958,-152.649,-209.045
-0.703,-2.276,-0.443,-5.249,-169.861,-182.434
-0.608,-2.133,-0.227,-9.521,-183.777,-153.687
-0.526,-1.977,0.011,-12.939,-195.068,-127.747
-0.446,-1.739,0.270,-9.155,-203.247,-106.506
-0.330,-1.449,0.461,4.822,-205.505,-91.797
-0.288,-1.260,0.547,23.376,-202.942,-84.656
-0.310,-1.188,0.555,34.607,-198.730,-83.008
-0.359,-1.281,0.456,38.269,-195.496,-83.557
-0.416,-1.535,0.315,35.950,-196.045,-82.886
-0.476,-1.821,0.290,27.771,-203.186,-77.271
-0.459,-2.049,0.382,15.930,-214.172,-64.880
-0.453,-2.156,0.625,3.479,-226.318,-47.119
-0.388,-2.087,0.849,-6.287,-236.267,-27.588
-0.398,-2.009,1.209,-10.193,-242.981,-9.583
-0.329,-1.946,1.390,-5.615,-243.042,4.578
-0.349,-1.926,1.578,1.099,-240.479,17.212
-0.330,-1.967,1.769,6.897,-237.732,28.748
-0.303,-2.123,2.045,9.399,-234.680,41.077
-0.319,-2.312,2.396,8.911,-229.858,56.641
-0.281,-2.385,2.759,1.465,-221.130,78.918
-0.272,-2.268,3.085,-13.367,-207.764,106.873
-0.269,-2.038,3.415,-31.738,-189.758,136.230
-0.275,-1.761,3.671,-42.908,-167.175,163.025
-0.316,-1.484,3.840,-47.119,-140.503,186.035
-0.405,-1.183,3.923,-49.011,-111.938,205.933
-0.490,-0.866,3.819,-47.791,-81.482,222.107
-0.594,-0.608,3.685,-40.161,-53.223,234.131
-0.673,-0.349,3.628,-33.020,-30.151,243.591
-0.714,-0.053,3.607,-27.466,-8.911,250.610
-0.736,0.222,3.626,-17.151,11.169,255.005
-0.758,0.438,3.691,-8.240,31.433,256.470
-0.800,0.665,3.788,-4.456,52.368,257.019
-0.864,0.931,3.851,0.122,75.928,256.226
-0.933,1.265,3.745,4.944,102.051,253.235
-1.002,1.596,3.446,5.798,128.418,247.253
-1.061,1.908,3.115,6.836,150.879,236.206
-1.066,2.145,2.847,7.629,167.908,220.215
-1.058,2.161,2.516,4.944,181.458,201.050
-1.051,2.258,2.319,-2.869,191.101,181.702
-1.035,2.300,2.059,-15.503,199.341,160.950
-0.998,2.325,1.786,-29.602,205.444,138.367
-0.975,2.309,1.550,-34.363,208.191,112.854
-0.908,2.314,1.431,-28.564,208.740,84.778
-0.841,2.253,1.358,-16.174,208.984,55.237
-0.777,2.106,1.322,-7.996,209.778,26.489
-0.733,1.836,1.324,-6.104,211.304,0.427
-0.735,1.594,1.293,-13.123,214.905,-20.447
-0.738,1.359,1.143,-26.245,221.069,-37.415
-0.774,1.118,0.955,-36.011,226.807,-52.856
-0.797,0.793,0.676,-33.875,232.422,-68.481
-0.806,0.406,0.340,-19.104,237.122,-82.764
-0.785,0.057,0.040,-1.831,237.854,-91.309
-0.757,-0.223,-0.206,16.052,234.436,-93.872
-0.703,-0.399,-0.409,30.273,228.149,-90.210
-0.670,-0.489,-0.573,39.795,219.116,-82.703
-0.623,-0.515,-0.718,44.617,208.313,-73.181
-0.598,-0.446,-0.842,37.598,194.946,-61.523
-0.575,-0.312,-0.995,14.465,179.565,-49.194
-0.609,-0.106,-1.128,-10.498,162.537,-41.260
-0.589,0.010,-1.431,-22.705,147.278,-40.649
-0.547,0.022,-1.824,-20.752,130.005,-46.021
-0.506,0.003,-2.116,-12.451,104.126,-52.917
-0.471,0.003,-2.200,-10.559,69.336,-57.800
-0.446,0.042,-2.078,-16.846,31.372,-60.974
-0.418,0.071,-1.906,-28.076,-3.357,-64.392
-0.407,0.059,-1.719,-38.086,-33.630,-68.237
-0.404,0.027,-1.524,-45.471,-61.523,-72.571
-0.406,0.026,-1.297,-55.054,-87.097,-76.050
-0.411,0.066,-1.083,-64.270,-109.253,-79.651
-0.408,0.019,-0.991,-68.787,-126.465,-85.876
-0.432,-0.162,-0.931,-66.040,-142.090,-94.604
-0.453,-0.398,-0.840,-57.678,-158.508,-101.563
-0.489,-0.623,-0.731,-53.467,-175.049,-103.333
-0.547,-0.787,-0.663,-63.171,-191.345,-98.145
-0.625,-0.843,-0.639,-85.938,-208.618,-86.670
-0.716,-0.811,-0.599,-107.910,-227.600,-72.205
-0.790,-0.619,-0.456,-118.835,-248.047,-57.739
-0.844,-0.330,-0.139,-119.080,-268.250,-46.204
-0.844,-0.043,0.237,-112.671,-284.241,-40.283
-0.855,0.154,0.641,-99.487,-294.373,-41.504
-0.809,0.246,1.070,-86.060,-298.889,-47.302
-0.748,0.267,1.461,-76.843,-297.729,-54.932
-0.688,0.229,1.719,-73.486,-290.405,-62.195
-0.625,0.109,1.871,-74.951,-279.663,-68.176
-0.564,-0.119,1.959,-75.195,-268.127,-72.693
-0.541,-0.407,1.994,-72.876,-256.226,-73.914
-0.534,-0.682,2.024,-66.772,-245.422,-69.824
-0.513,-0.915,2.136,-55.603,-235.840,-61.646

-0.441,-1.150,2.438,-29.663,-213.196,-32.959
-0.392,-0.995,2.607,-14.099,-199.097,-14.587
-0.361,-0.682,2.663,1.587,-181.458,1.648
-0.329,-0.314,2.648,13.794,-163.757,13.611
-0.305,0.015,2.720,21.118,-148.743,20.142
-0.295,0.249,2.727,24.841,-132.446,20.813
-0.310,0.417,2.648,21.362,-116.089,18.738
-0.315,0.455,2.449,15.808,-100.647,13.855
-0.345,0.395,2.270,9.155,-88.928,8.057
-0.368,0.318,2.161,1.587,-80.933,3.906
-0.368,0.264,2.074,-1.099,-74.646,0.488
-0.352,0.221,2.057,-1.221,-69.519,-1.892
-0.309,0.195,2.125,-3.479,-64.880,-3.540
-0.260,0.177,2.220,-5.798,-58.411,-5.493
-0.211,0.118,2.220,-5.737,-48.645,-7.751
-0.206,-0.043,2.108,-3.845,-36.194,-10.315
-0.223,-0.200,1.981,-5.432,-26.184,-9.705
-0.263,-0.286,1.791,-10.559,-17.517,-5.859
-0.299,-0.287,1.598,-13.123,-11.292,-0.732
-0.324,-0.239,1.509,-10.620,-8.606,3.967
-0.332,-0.193,1.485,-5.798,-7.263,7.568
-0.329,-0.095,1.525,-2.625,-6.653,10.559
-0.307,0.009,1.580,-2.136,-4.822,12.329
-0.294,0.065,1.606,-0.549,-0.977,11.841
-0.296,0.086,1.571,-0.061,3.906,10.742
-0.321,0.098,1.472,-5.127,8.911,10.010
-0.344,0.115,1.345,-11.475,12.634,9.460
-0.367,0.105,1.212,-14.648,14.771,8.118
-0.377,0.079,1.103,-14.893,15.503,6.104
-0.371,0.010,1.008,-13.367,14.465,4.333
-0.364,-0.082,0.993,-11.658,12.146,3.479
-0.349,-0.146,1.014,-11.353,9.521,4.517
-0.336,-0.141,1.044,-10.620,8.057,7.019
-0.322,-0.096,1.059,-8.850,7.629,9.460
-0.313,-0.043,1.083,-7.080,7.690,10.925
-0.305,0.015,1.130,-6.592,7.751,11.597
-0.302,0.066,1.164,-3.235,9.094,11.414
-0.300,0.103,1.106,-3.479,11.536,10.620
-0.305,0.119,1.032,-6.104,13.367,9.338
-0.306,0.099,0.993,-5.737,13.855,7.385
-0.301,0.045,0.950,-3.235,13.977,5.005
-0.299,-0.017,0.933,-0.854,13.367,3.235
-0.289,-0.048,0.959,0.549,12.268,3.296
-0.284,-0.055,0.992,1.526,11.475,4.028
-0.284,-0.016,0.996,-0.549,11.597,5.554
-0.293,0.023,0.939,-4.456,12.329,6.714
-0.299,0.037,0.906,-6.104,11.902,6.836
-0.303,0.027,0.901,-6.470,10.620,6.348
-0.305,0.046,0.917,-7.019,9.216,6.348
-0.308,0.043,0.898,-6.470,8.667,5.981
-0.302,0.029,0.877,-4.700,7.812,5.310
-0.295,0.031,0.882,-3.906,6.470,5.371
-0.287,0.045,0.904,-3.723,5.188,5.371
-0.284,0.076,0.961,-3.967,3.845,5.127
-0.273,0.125,0.994,-4.395,3.906,4.700
-0.273,0.122,0.970,-4.028,5.005,3.296
-0.278,0.087,0.936,-2.075,6.042,1.465
-0.284,0.064,0.916,-0.427,5.859,0.427
-0.282,0.053,0.919,2.136,5.188,-0.183
-0.274,0.054,0.964,4.761,4.028,-0.916
-0.269,0.101,1.001,4.395,3.479,-0.610
-0.263,0.106,0.978,1.404,4.150,-0.977
-0.262,0.055,0.921,0.854,4.883,-1.709
-0.258,0.014,0.894,2.014,4.028,-2.380
-0.254,-0.012,0.905,2.991,2.441,-2.441
-0.249,-0.017,0.956,2.563,0.671,-1.892
-0.237,0.031,1.020,0.671,-0.427,-0.854
-0.233,0.133,1.079,-2.380,-0.427,0.061
-0.236,0.197,1.071,-2.380,1.221,-0.916
-0.239,0.179,1.024,-0.183,3.052,-3.784
-0.247,0.099,0.961,0.061,4.028,-6.897
-0.258,0.044,0.920,-3.967,3.357,-7.935
-0.261,0.015,0.915,-6.531,1.831,-7.812
-0.258,-0.014,0.930,-5.371,0.732,-8.118
-0.244,-0.089,0.936,-2.014,-0.183,-8.606
-0.243,-0.182,0.940,-0.793,-0.671,-7.629
-0.238,-0.214,0.952,-1.404,-1.709,-4.272
-0.234,-0.198,0.975,-2.014,-2.502,-1.099
-0.232,-0.154,1.017,-0.427,-2.930,2.014
-0.232,-0.084,1.063,0.549,-2.747,4.883
-0.238,-0.003,1.093,-0.549,-1.709,7.080
-0.247,0.056,1.089,-1.343,-0.122,7.751
-0.258,0.092,1.055,-1.526,1.770,7.202
-0.264,0.104,1.013,-1.282,3.235,5.615
-0.273,0.085,0.993,-0.854,4.028,4.272
-0.286,0.051,0.981,0.244,4.150,2.991
-0.297,0.035,0.935,1.465,4.578,2.441
-0.306,0.041,0.890,1.282,3.906,2.625
-0.310,0.055,0.881,-0.610,2.319,2.991
-0.310,0.065,0.909,-3.357,0.366,2.991
-0.301,0.067,0.940,-4.150,-1.221,3.113
-0.293,0.066,0.983,-4.028,-2.197,2.930
-0.283,0.064,1.010,-4.333,-2.319,2.686
-0.274,0.062,1.031,-4.150,-1.770,2.380
-0.277,0.053,1.048,-3.662,-1.099,1.953
-0.270,0.042,1.053,-4.150,-0.488,1.831
-0.274,0.024,1.052,-3.845,0.793,2.014
-0.281,0.030,1.045,-5.859,1.892,2.991
-0.289,0.064,1.022,-7.812,2.502,4.211
-0.297,0.076,0.973,-7.141,3.296,4.089
-0.301,0.046,0.931,-4.089,3.479,3.113
-0.306,0.035,0.935,-3.296,2.319,3.052
-0.311,0.032,0.936,-3.296,1.465,3.723
-0.306,0.062,0.940,-2.625,0.488,4.578
-0.299,0.106,0.962,-1.770,-0.427,4.944
-0.288,0.145,0.983,-1.892,-1.038,4.639
-0.280,0.169,1.014,-1.709,-1.526,3.418
-0.273,0.166,1.031,-1.099,-1.343,1.587
-0.271,0.134,1.029,0.000,-0.549,-0.244
-0.275,0.090,1.016,-0.244,0.183,-1.099
-0.280,0.057,0.997,-0.549,0.671,-1.282
-0.277,0.033,0.985,-0.244,0.488,-1.221
-0.278,0.011,0.989,-0.671,-0.122,-1.038
-0.277,0.010,0.994,-1.709,-0.488,-0.244
-0.277,0.013,1.003,-1.770,-0.732,0.916
-0.273,0.015,1.018,-1.526,-0.732,1.953
-0.269,0.027,1.040,-0.854,-0.610,2.808
-0.270,0.053,1.060,0.305,0.061,3.479
-0.269,0.082,1.063,1.160,0.977,3.845

-0.149,-0.381,2.133,-66.711,31.250,35.767
-0.133,-0.447,2.236,-74.951,41.992,42.358
-0.133,-0.538,2.324,-83.801,53.101,49.255
-0.136,-0.610,2.386,-91.064,65.430,57.556
-0.136,-0.600,2.397,-91.003,78.186,66.650
-0.129,-0.525,2.351,-87.830,91.370,75.623
-0.145,-0.397,2.275,-86.975,104.065,83.923
-0.152,-0.246,2.129,-85.999,116.211,90.393
-0.146,-0.102,2.003,-84.656,126.099,94.482
-0.131,-0.006,1.853,-81.604,134.583,96.802
-0.113,0.038,1.689,-77.759,142.029,97.717
-0.114,0.092,1.506,-75.256,147.217,99.060
-0.115,0.200,1.304,-71.472,150.696,100.769
-0.108,0.332,1.130,-66.528,151.245,101.990
-0.087,0.436,1.015,-63.354,148.804,101.685
-0.081,0.509,0.957,-61.768,144.836,101.013
-0.089,0.539,0.905,-60.547,140.747,100.098
-0.121,0.544,0.913,-65.308,135.742,100.037
-0.152,0.610,0.937,-71.472,130.676,101.135
-0.185,0.783,0.974,-70.862,127.258,102.417
-0.195,1.019,1.030,-68.665,125.000,102.356
-0.211,1.234,1.060,-68.237,124.084,99.915
-0.223,1.415,1.094,-70.374,123.840,94.421
-0.204,1.529,1.146,-70.984,124.329,85.632
-0.210,1.572,1.191,-70.251,126.282,74.585
-0.241,1.569,1.173,-74.036,129.700,62.805
-0.304,1.519,1.088,-80.261,133.728,51.147
-0.370,1.472,0.955,-83.923,136.841,40.527
-0.413,1.451,0.825,-86.060,137.756,30.579
-0.482,1.422,0.745,-90.393,135.986,21.118
-0.507,1.440,0.664,-96.313,133.606,11.902
-0.535,1.479,0.598,-102.905,130.676,2.197
-0.569,1.492,0.563,-106.506,127.258,-9.094
-0.605,1.471,0.556,-103.455,124.512,-22.888
-0.641,1.399,0.530,-95.154,123.352,-38.391
-0.692,1.322,0.473,-88.257,122.803,-53.162
-0.731,1.278,0.418,-83.130,122.498,-67.139
-0.761,1.255,0.365,-71.228,122.314,-81.787
-0.794,1.198,0.292,-50.598,123.352,-97.900
-0.802,1.149,0.197,-27.588,124.451,-113.525
-0.819,1.124,0.111,-7.751,124.390,-127.747
-0.823,1.104,0.020,6.531,123.474,-141.357
-0.831,1.072,-0.080,15.625,121.460,-154.663
-0.847,0.992,-0.181,22.400,117.920,-168.152
-0.830,0.880,-0.230,26.123,112.061,-181.580
-0.870,0.712,-0.232,29.724,104.492,-193.970
-0.846,0.528,-0.284,27.649,97.412,-203.979
-0.875,0.378,-0.374,17.456,89.661,-210.022
-0.911,0.271,-0.502,8.789,80.566,-214.783
